Sequence,Txn_ID,Mode,Family,Moment,Quick_Add,Semantic_Type,Txn_Date,Txn_Time,Timestamp,Amount,Currency,Expected_Signed_Amount,Paid_By,Participant_Count,Split_Method,Description,Device_Target,Run_Batch,Backend_Load_Band,Expected_Status,Idempotency_Key,Platform,catalog_moment_id,catalog_moment_type,catalog_quick_add,catalog_id,catalog_status,tile_maestro_id,amount_maestro_id,note_maestro_id,submit_maestro_id,split_maestro_id,category_value,correlation_note,join_status,join_notes
1,MTR-APK-0001,Personal,Personal,Life Operations,Groceries,Expense,2026-07-10,13:10:57,2026-07-10 13:10:57,16337.79,INR,-16337.79,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 16337.79,Android,B01,BASELINE_1_500,CREATED,idem-20260902-apk-0001,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 16337.79,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1873,MTR-APK-1873,Personal,Personal,Life Operations,Transport,Expense,2025-12-26,11:47:26,2025-12-26 11:47:26,4934.5,INR,-4934.5,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1873 | Transport | 4934.50,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1873,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1873 | Transport | 4934.50,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1876,MTR-APK-1876,Personal,Personal,Life Operations,Healthcare,Expense,2025-11-06,16:07:25,2025-11-06 16:07:25,1052.05,INR,-1052.05,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1876 | Healthcare | 1052.05,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1876,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1876 | Healthcare | 1052.05,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1879,MTR-APK-1879,Personal,Personal,Life Operations,Subscriptions,Expense,2026-04-16,07:53:50,2026-04-16 07:53:50,14894.58,INR,-14894.58,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1879 | Subscriptions | 14894.58,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1879,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1879 | Subscriptions | 14894.58,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1882,MTR-APK-1882,Personal,Personal,Life Operations,Repairs,Expense,2025-09-20,04:33:35,2025-09-20 04:33:35,103.8,INR,-103.8,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1882 | Repairs | 103.80,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1882,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1882 | Repairs | 103.80,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1885,MTR-APK-1885,Personal,Personal,Future Building,Savings,Transfer,2026-06-27,18:19:10,2026-06-27 18:19:10,10103.75,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1885 | Savings | 10103.75,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1885,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1885 | Savings | 10103.75,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
1888,MTR-APK-1888,Personal,Personal,Future Building,Emergency Fund,Transfer,2026-07-21,23:34:58,2026-07-21 23:34:58,923.24,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1888 | Emergency Fund | 923.24,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1888,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1888 | Emergency Fund | 923.24,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
1891,MTR-APK-1891,Personal,Personal,Future Building,Investments,Investment,2026-03-08,20:50:37,2026-03-08 20:50:37,10634.04,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1891 | Investments | 10634.04,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1891,android,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1891 | Investments | 10634.04,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
1894,MTR-APK-1894,Personal,Personal,Future Building,Education,Expense,2026-04-26,21:35:24,2026-04-26 21:35:24,7594.8,INR,-7594.8,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1894 | Education | 7594.80,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1894,android,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1894 | Education | 7594.80,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
1897,MTR-APK-1897,Personal,Personal,Future Building,Goal Contribution,Transfer,2026-06-19,01:28:10,2026-06-19 01:28:10,5784.53,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1897 | Goal Contribution | 5784.53,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1897,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1897 | Goal Contribution | 5784.53,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
1900,MTR-APK-1900,Personal,Personal,Lifestyle,Dining,Expense,2025-11-10,15:00:47,2025-11-10 15:00:47,8850.79,INR,-8850.79,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1900 | Dining | 8850.79,Android,B38,RAMP_1501_2500,CREATED,idem-20260902-apk-1900,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-APK-PERSONAL-LIFESTYLE-1900 | Dining | 8850.79,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1903,MTR-APK-1903,Personal,Personal,Lifestyle,Shopping,Expense,2026-06-22,02:48:14,2026-06-22 02:48:14,17706.05,INR,-17706.05,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1903 | Shopping | 17706.05,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1903,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-APK-PERSONAL-LIFESTYLE-1903 | Shopping | 17706.05,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1906,MTR-APK-1906,Personal,Personal,Lifestyle,Entertainment,Expense,2025-09-21,02:16:09,2025-09-21 02:16:09,18227.38,INR,-18227.38,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1906 | Entertainment | 18227.38,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1906,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-APK-PERSONAL-LIFESTYLE-1906 | Entertainment | 18227.38,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1909,MTR-APK-1909,Personal,Personal,Lifestyle,Travel,Expense,2025-12-04,14:24:38,2025-12-04 14:24:38,15730.07,INR,-15730.07,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1909 | Travel | 15730.07,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1909,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-APK-PERSONAL-LIFESTYLE-1909 | Travel | 15730.07,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1912,MTR-APK-1912,Personal,Personal,Lifestyle,Fitness,Expense,2025-12-24,16:58:20,2025-12-24 16:58:20,12052.64,INR,-12052.64,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1912 | Fitness | 12052.64,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1912,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-APK-PERSONAL-LIFESTYLE-1912 | Fitness | 12052.64,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1915,MTR-APK-1915,Personal,Personal,Lifestyle,Hobbies,Expense,2025-09-06,17:02:50,2025-09-06 17:02:50,2723.74,INR,-2723.74,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1915 | Hobbies | 2723.74,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1915,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-APK-PERSONAL-LIFESTYLE-1915 | Hobbies | 2723.74,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1918,MTR-APK-1918,Personal,Personal,Relationships,Gifts,Expense,2026-04-27,19:04:36,2026-04-27 19:04:36,3357.07,INR,-3357.07,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1918 | Gifts | 3357.07,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1918,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1918 | Gifts | 3357.07,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1921,MTR-APK-1921,Personal,Personal,Relationships,Dates,Expense,2025-09-23,19:54:02,2025-09-23 19:54:02,16967.57,INR,-16967.57,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1921 | Dates | 16967.57,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1921,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1921 | Dates | 16967.57,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1924,MTR-APK-1924,Personal,Personal,Relationships,Family,Expense,2026-06-14,06:15:34,2026-06-14 06:15:34,999.99,INR,-999.99,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1924 | Family | 999.99,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1924,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1924 | Family | 999.99,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1927,MTR-APK-1927,Personal,Personal,Relationships,Friends,Expense,2026-01-03,19:05:52,2026-01-03 19:05:52,14269.93,INR,-14269.93,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1927 | Friends | 14269.93,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1927,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1927 | Friends | 14269.93,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1930,MTR-APK-1930,Personal,Personal,Relationships,Celebrations,Expense,2026-03-25,05:45:12,2026-03-25 05:45:12,1116.98,INR,-1116.98,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1930 | Celebrations | 1116.98,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1930,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1930 | Celebrations | 1116.98,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1933,MTR-APK-1933,Personal,Personal,Life Operations,Groceries,Expense,2026-06-09,17:56:07,2026-06-09 17:56:07,9198.78,INR,-9198.78,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1933 | Groceries | 9198.78,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1933,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1933 | Groceries | 9198.78,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1936,MTR-APK-1936,Personal,Personal,Life Operations,Rent,Expense,2026-03-12,20:32:40,2026-03-12 20:32:40,6066.47,INR,-6066.47,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1936 | Rent | 6066.47,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1936,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1936 | Rent | 6066.47,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1939,MTR-APK-1939,Personal,Personal,Life Operations,Bills,Expense,2026-03-29,14:42:31,2026-03-29 14:42:31,11815.88,INR,-11815.88,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1939 | Bills | 11815.88,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1939,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1939 | Bills | 11815.88,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1942,MTR-APK-1942,Personal,Personal,Life Operations,Transport,Expense,2026-08-03,10:35:24,2026-08-03 10:35:24,10438.93,INR,-10438.93,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1942 | Transport | 10438.93,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1942,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1942 | Transport | 10438.93,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1945,MTR-APK-1945,Personal,Personal,Life Operations,Healthcare,Expense,2026-08-07,12:22:37,2026-08-07 12:22:37,8255.25,INR,-8255.25,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1945 | Healthcare | 8255.25,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1945,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1945 | Healthcare | 8255.25,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1948,MTR-APK-1948,Personal,Personal,Life Operations,Subscriptions,Expense,2026-01-22,04:29:34,2026-01-22 04:29:34,6656.24,INR,-6656.24,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1948 | Subscriptions | 6656.24,Android,B39,RAMP_1501_2500,CREATED,idem-20260902-apk-1948,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1948 | Subscriptions | 6656.24,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1951,MTR-APK-1951,Personal,Personal,Life Operations,Repairs,Expense,2025-11-12,10:53:44,2025-11-12 10:53:44,15400.47,INR,-15400.47,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1951 | Repairs | 15400.47,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1951,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1951 | Repairs | 15400.47,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1954,MTR-APK-1954,Personal,Personal,Future Building,Savings,Transfer,2026-08-26,18:30:53,2026-08-26 18:30:53,2498.66,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1954 | Savings | 2498.66,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1954,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1954 | Savings | 2498.66,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
1957,MTR-APK-1957,Personal,Personal,Future Building,Emergency Fund,Transfer,2026-05-23,07:29:32,2026-05-23 07:29:32,12506.02,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1957 | Emergency Fund | 12506.02,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1957,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1957 | Emergency Fund | 12506.02,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
1960,MTR-APK-1960,Personal,Personal,Future Building,Investments,Investment,2025-11-15,07:55:48,2025-11-15 07:55:48,12112.77,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1960 | Investments | 12112.77,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1960,android,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1960 | Investments | 12112.77,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
1963,MTR-APK-1963,Personal,Personal,Future Building,Education,Expense,2026-02-26,19:23:12,2026-02-26 19:23:12,14106.58,INR,-14106.58,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1963 | Education | 14106.58,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1963,android,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1963 | Education | 14106.58,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
1966,MTR-APK-1966,Personal,Personal,Future Building,Goal Contribution,Transfer,2026-03-03,17:07:18,2026-03-03 17:07:18,11723.41,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1966 | Goal Contribution | 11723.41,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1966,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1966 | Goal Contribution | 11723.41,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
1969,MTR-APK-1969,Personal,Personal,Lifestyle,Dining,Expense,2025-10-01,21:42:15,2025-10-01 21:42:15,18098.78,INR,-18098.78,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1969 | Dining | 18098.78,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1969,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-APK-PERSONAL-LIFESTYLE-1969 | Dining | 18098.78,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1972,MTR-APK-1972,Personal,Personal,Lifestyle,Shopping,Expense,2026-03-06,17:43:21,2026-03-06 17:43:21,4211.06,INR,-4211.06,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1972 | Shopping | 4211.06,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1972,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-APK-PERSONAL-LIFESTYLE-1972 | Shopping | 4211.06,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1975,MTR-APK-1975,Personal,Personal,Lifestyle,Entertainment,Expense,2026-03-15,21:31:43,2026-03-15 21:31:43,8666.06,INR,-8666.06,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1975 | Entertainment | 8666.06,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1975,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-APK-PERSONAL-LIFESTYLE-1975 | Entertainment | 8666.06,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1978,MTR-APK-1978,Personal,Personal,Lifestyle,Travel,Expense,2026-07-14,08:00:27,2026-07-14 08:00:27,13230.9,INR,-13230.9,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1978 | Travel | 13230.90,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1978,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-APK-PERSONAL-LIFESTYLE-1978 | Travel | 13230.90,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1981,MTR-APK-1981,Personal,Personal,Lifestyle,Fitness,Expense,2026-01-09,19:42:12,2026-01-09 19:42:12,5109.19,INR,-5109.19,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1981 | Fitness | 5109.19,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1981,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-APK-PERSONAL-LIFESTYLE-1981 | Fitness | 5109.19,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1984,MTR-APK-1984,Personal,Personal,Lifestyle,Hobbies,Expense,2025-10-20,06:46:19,2025-10-20 06:46:19,4463.46,INR,-4463.46,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1984 | Hobbies | 4463.46,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1984,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-APK-PERSONAL-LIFESTYLE-1984 | Hobbies | 4463.46,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1987,MTR-APK-1987,Personal,Personal,Relationships,Gifts,Expense,2026-07-14,06:58:00,2026-07-14 06:58:00,18280.37,INR,-18280.37,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1987 | Gifts | 18280.37,Android,B40,RAMP_1501_2500,CREATED,idem-20260902-apk-1987,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1987 | Gifts | 18280.37,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
