family,domain,screen_id,screen_name,screen_figma_node,widget_id,widget_name,widget_figma_node,parent_section,widget_type,data_behaviour,data_classification,api_command,http_method,live_route,join_status,notes
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W024,Coffee with Sarah Timestamp,1037:12642,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W025,Coffee with Sarah Result / Impact,1037:12642,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W026,Edit Coffee with Sarah,1065:7537,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W027,Delete Coffee with Sarah,1065:7539,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W028,Budgeting Session Activity,1037:12650,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W029,Budgeting Session Timestamp,1037:12650,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W030,Budgeting Session Result / Impact,1037:12650,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W031,Edit Budgeting Session,1065:7542,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W032,Delete Budgeting Session,1065:7544,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W033,Meditation Activity,1037:12658,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W034,Meditation Timestamp,1037:12658,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W035,Meditation Result / Impact,1037:12658,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W036,Edit Meditation,1065:7547,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W037,Delete Meditation,1065:7549,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W038,Laundry & Cleaning Activity,1037:12666,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W039,Laundry & Cleaning Timestamp,1037:12666,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W040,Laundry & Cleaning Result / Impact,1037:12666,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W041,Edit Laundry & Cleaning,1065:7552,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W042,Delete Laundry & Cleaning,1065:7554,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W043,Book Club Meetup Activity,1037:12674,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W044,Book Club Meetup Timestamp,1037:12674,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W045,Book Club Meetup Result / Impact,1037:12674,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W046,Edit Book Club Meetup,1065:7557,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W047,Delete Book Club Meetup,1065:7559,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W048,Meal Prep Activity,1037:12682,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W049,Meal Prep Timestamp,1037:12682,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W050,Meal Prep Result / Impact,1037:12682,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W051,Edit Meal Prep,1065:7562,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W052,Delete Meal Prep,1065:7564,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W053,Evening Walk Activity,1037:12690,Activity List,Repeater Row,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W054,Evening Walk Timestamp,1037:12690,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W055,Evening Walk Result / Impact,1037:12690,Activity Row,Dynamic Display,READ,PROJECTION,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W056,Edit Evening Walk,1065:7567,Activity Row,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S11,Lifestyle Recent Activity,1036:7590,PER-LS-S11-W057,Delete Evening Walk,1065:7569,Activity Row,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W001,Close Edit Activity,I1036:7638;463:4516,Sheet Header,CTA,LOCAL_NAVIGATION,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W002,Activity Name,I1036:7640;463:4501,Entry Details,Text Input,WRITE_DRAFT,SOURCE_DEPENDENT,Lifestyle.UpdateActivity / source resolver,PATCH,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W003,Activity Amount,1036:7644,Entry Details,Currency Input,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W004,Activity Category,1036:7648,Entry Details,Dropdown / Selector,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W005,Category Dropdown,1036:7650,Entry Details,Selector CTA,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W006,Date & Time,I1036:7651;463:4501,Entry Details,Date/Time Input,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W007,Activity Notes,1036:7654,Notes,Text Area,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W008,Notes Character Limit,1036:7656,Notes,Validation Hint,DERIVED_LOCAL,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W009,Notes Character Count,1036:7657,Notes,Dynamic Validation,DERIVED_LOCAL,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W010,Essential Tag,1036:7659,Tags,Tag Chip,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W011,Planned Tag,1036:7661,Tags,Tag Chip,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W012,Impulse Tag,1036:7663,Tags,Tag Chip,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W013,Budget Tag,1036:7665,Tags,Tag Chip,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W014,Weekly Tag,1036:7667,Tags,Tag Chip,WRITE_DRAFT,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W015,Save Changes,I1036:7670;848:6683,Actions,Primary CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Lifestyle.UpdateActivity / Activity.ResolveAndEdit,PATCH,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S12,Edit Lifestyle Activity,1036:7620,PER-LS-S12-W016,Delete Activity,1036:7671,Actions,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Lifestyle.CancelActivity / Activity.ResolveAndCancel,POST,POST /v1/moments/:id/lifestyle-activities | GET lifestyle-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W001,Relationship Basics,936:729,Setup Form / Configuration,Form / Wizard,WRITE_DRAFT,CANONICAL_WRITE,Relationships.Configure,PATCH,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W002,People & Circles,936:729,Setup Form / Configuration,Form / Wizard,WRITE_DRAFT,CANONICAL_WRITE,Relationships.Configure,PATCH,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W003,Care & Outlook,936:729,Setup Form / Configuration,Form / Wizard,WRITE_DRAFT,CANONICAL_WRITE,Relationships.Configure,PATCH,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W004,Relationship Summary,936:729,Setup Form / Configuration,Form / Wizard,DERIVED,DERIVED_UI,Relationships.Setup.Get,GET,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W005,Activate My Relationships,936:729,Setup Form / Configuration,CTA / Action,COMMAND,CANONICAL_WRITE,Moment.Activate / Relationships.Configure,PATCH,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W006,Relationships Setup — Zero-Gap Field/Control 01,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W007,Relationships Setup — Zero-Gap Field/Control 02,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W008,Relationships Setup — Zero-Gap Field/Control 03,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W009,Relationships Setup — Zero-Gap Field/Control 04,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W010,Relationships Setup — Zero-Gap Field/Control 05,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W011,Relationships Setup — Zero-Gap Field/Control 06,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W012,Relationships Setup — Zero-Gap Field/Control 07,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W013,Relationships Setup — Zero-Gap Field/Control 08,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W014,Relationships Setup — Zero-Gap Field/Control 09,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W015,Relationships Setup — Zero-Gap Field/Control 10,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W016,Relationships Setup — Zero-Gap Field/Control 11,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W017,Relationships Setup — Zero-Gap Field/Control 12,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W018,Relationships Setup — Zero-Gap Field/Control 13,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W019,Relationships Setup — Zero-Gap Field/Control 14,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W020,Relationships Setup — Zero-Gap Field/Control 15,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W021,Relationships Setup — Zero-Gap Field/Control 16,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W022,Relationships Setup — Zero-Gap Field/Control 17,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W023,Relationships Setup — Zero-Gap Field/Control 18,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W024,Relationships Setup — Zero-Gap Field/Control 19,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
REL,,PER-REL-S01,Relationships Setup,353:7217,PER-REL-S01-W025,Relationships Setup — Zero-Gap Field/Control 20,353:7217,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,SOURCE_REVIEW_REQUIRED,CANONICAL_WRITE / LOCAL_UI TBD,Relationships.Configure (logical),TBD,,DEFERRED,Contract TBD/deferred: Relationships.Configure (logical)
