Sequence,Txn_ID,Mode,Family,Moment,Quick_Add,Semantic_Type,Txn_Date,Txn_Time,Timestamp,Amount,Currency,Expected_Signed_Amount,Paid_By,Participant_Count,Split_Method,Description,Device_Target,Run_Batch,Backend_Load_Band,Expected_Status,Idempotency_Key,Platform,catalog_moment_id,catalog_moment_type,catalog_quick_add,catalog_id,catalog_status,tile_maestro_id,amount_maestro_id,note_maestro_id,submit_maestro_id,split_maestro_id,category_value,correlation_note,join_status,join_notes
1,MTR-IOS-0001,Personal,Personal,Life Operations,Groceries,Expense,2026-01-20,05:40:34,2026-01-20 05:40:34,14066.5,INR,-14066.5,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,iPhone,B01,BASELINE_1_500,CREATED,idem-20260902-ios-0001,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2089,MTR-IOS-2089,Personal,Personal,Life Operations,Repairs,Expense,2026-01-27,17:11:22,2026-01-27 17:11:22,15632.72,INR,-15632.72,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2089 | Repairs | 15632.72,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2089,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2089 | Repairs | 15632.72,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2090,MTR-IOS-2090,Group,Shared Experience,Trip,Travel,Expense,2026-08-11,15:13:22,2026-08-11 15:13:22,1603.17,INR,-1603.17,IOS Owner,3,EQUAL,MAESTRO-IOS-GROUP-TRIP-2090 | Travel | 1603.17,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2090,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Travel,MAESTRO-IOS-GROUP-TRIP-2090 | Travel | 1603.17,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2091,MTR-IOS-2091,Business,Business,Team Operations,Team Meal,Expense,2026-07-07,19:17:08,2026-07-07 19:17:08,104735.79,INR,-104735.79,IOS Owner,,,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2091 | Team Meal | 104735.79,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2091,ios,B01,TEAM_OPERATIONS,Team Update,B01:Team Update,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Team Meal,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2091 | Team Meal | 104735.79,JOINED,Team Ops hub has no Expense; Team meal/travel etc. use Team Update until Spend path wired — prefer B03 Spend for ops expenses
2092,MTR-IOS-2092,Personal,Personal,Future Building,Savings,Transfer,2025-11-08,00:01:34,2025-11-08 00:01:34,12401.37,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2092 | Savings | 12401.37,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2092,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2092 | Savings | 12401.37,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2093,MTR-IOS-2093,Group,Shared Experience,Trip,Stay,Expense,2026-06-13,21:08:12,2026-06-13 21:08:12,21487.89,INR,-21487.89,IOS Aarav,3,PERCENTAGE,MAESTRO-IOS-GROUP-TRIP-2093 | Stay | 21487.89,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2093,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Stay,MAESTRO-IOS-GROUP-TRIP-2093 | Stay | 21487.89,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2094,MTR-IOS-2094,Business,Business,Team Operations,Travel,Expense,2026-08-05,09:04:58,2026-08-05 09:04:58,21909.21,INR,-21909.21,IOS Owner,,,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2094 | Travel | 21909.21,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2094,ios,B01,TEAM_OPERATIONS,Team Update,B01:Team Update,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Travel,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2094 | Travel | 21909.21,JOINED,Team Ops hub has no Expense; Team meal/travel etc. use Team Update until Spend path wired — prefer B03 Spend for ops expenses
2095,MTR-IOS-2095,Personal,Personal,Future Building,Emergency Fund,Transfer,2025-10-14,15:06:21,2025-10-14 15:06:21,7313.96,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2095 | Emergency Fund | 7313.96,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2095,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2095 | Emergency Fund | 7313.96,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2096,MTR-IOS-2096,Group,Shared Experience,Trip,Food,Expense,2026-03-14,00:21:00,2026-03-14 00:21:00,12135.63,INR,-12135.63,IOS Meera,3,EXACT,MAESTRO-IOS-GROUP-TRIP-2096 | Food | 12135.63,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2096,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.exact,Food,MAESTRO-IOS-GROUP-TRIP-2096 | Food | 12135.63,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2097,MTR-IOS-2097,Business,Business,Team Operations,Training,Expense,2026-03-15,12:45:30,2026-03-15 12:45:30,116380.42,INR,-116380.42,IOS Owner,,,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2097 | Training | 116380.42,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2097,ios,B01,TEAM_OPERATIONS,Team Update,B01:Team Update,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Training,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2097 | Training | 116380.42,JOINED,Team Ops hub has no Expense; Team meal/travel etc. use Team Update until Spend path wired — prefer B03 Spend for ops expenses
2098,MTR-IOS-2098,Personal,Personal,Future Building,Investments,Investment,2025-12-25,18:18:48,2025-12-25 18:18:48,16546.46,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2098 | Investments | 16546.46,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2098,ios,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2098 | Investments | 16546.46,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
2099,MTR-IOS-2099,Group,Shared Experience,Trip,Local Transport,Expense,2025-11-24,16:49:08,2025-11-24 16:49:08,14596.29,INR,-14596.29,IOS Owner,3,SHARES,MAESTRO-IOS-GROUP-TRIP-2099 | Local Transport | 14596.29,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2099,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.shares,Local Transport,MAESTRO-IOS-GROUP-TRIP-2099 | Local Transport | 14596.29,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2100,MTR-IOS-2100,Business,Business,Team Operations,Tools,Expense,2025-12-06,22:20:13,2025-12-06 22:20:13,71192.45,INR,-71192.45,IOS Owner,,,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2100 | Tools | 71192.45,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2100,ios,B01,TEAM_OPERATIONS,Team Update,B01:Team Update,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Tools,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2100 | Tools | 71192.45,JOINED,Team Ops hub has no Expense; Team meal/travel etc. use Team Update until Spend path wired — prefer B03 Spend for ops expenses
2101,MTR-IOS-2101,Personal,Personal,Future Building,Education,Expense,2026-04-03,11:57:48,2026-04-03 11:57:48,8293.99,INR,-8293.99,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2101 | Education | 8293.99,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2101,ios,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2101 | Education | 8293.99,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
2102,MTR-IOS-2102,Group,Shared Experience,Trip,Activities,Expense,2026-07-23,03:58:19,2026-07-23 03:58:19,1910.22,INR,-1910.22,IOS Aarav,3,EQUAL,MAESTRO-IOS-GROUP-TRIP-2102 | Activities | 1910.22,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2102,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Activities,MAESTRO-IOS-GROUP-TRIP-2102 | Activities | 1910.22,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2103,MTR-IOS-2103,Business,Business,Business Runway,Funding,Income,2026-01-19,06:51:56,2026-01-19 06:51:56,159526.1,INR,159526.1,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2103 | Funding | 159526.10,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2103,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Funding,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2103 | Funding | 159526.10,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
2104,MTR-IOS-2104,Personal,Personal,Future Building,Goal Contribution,Transfer,2026-04-15,00:42:20,2026-04-15 00:42:20,2804.31,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2104 | Goal Contribution | 2804.31,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2104,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2104 | Goal Contribution | 2804.31,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2105,MTR-IOS-2105,Group,Shared Experience,Trip,Shopping,Expense,2025-12-04,23:14:11,2025-12-04 23:14:11,21959.21,INR,-21959.21,IOS Meera,3,PERCENTAGE,MAESTRO-IOS-GROUP-TRIP-2105 | Shopping | 21959.21,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2105,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Shopping,MAESTRO-IOS-GROUP-TRIP-2105 | Shopping | 21959.21,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2106,MTR-IOS-2106,Business,Business,Business Runway,Revenue,Income,2026-04-23,19:34:24,2026-04-23 19:34:24,65800.32,INR,65800.32,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2106 | Revenue | 65800.32,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2106,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Revenue,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2106 | Revenue | 65800.32,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
2107,MTR-IOS-2107,Personal,Personal,Lifestyle,Dining,Expense,2026-02-10,04:09:30,2026-02-10 04:09:30,2682.38,INR,-2682.38,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2107 | Dining | 2682.38,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2107,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-IOS-PERSONAL-LIFESTYLE-2107 | Dining | 2682.38,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2108,MTR-IOS-2108,Group,Shared Experience,Trip,Other,Expense,2026-05-16,15:46:06,2026-05-16 15:46:06,26398.3,INR,-26398.3,IOS Owner,3,EXACT,MAESTRO-IOS-GROUP-TRIP-2108 | Other | 26398.30,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2108,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.exact,Other,MAESTRO-IOS-GROUP-TRIP-2108 | Other | 26398.30,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2109,MTR-IOS-2109,Business,Business,Business Runway,Burn,Expense,2025-09-23,04:57:54,2025-09-23 04:57:54,100.0,INR,-100.0,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2109 | Burn | 100.00,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2109,ios,B02,BUSINESS_RUNWAY,Expense,B02:Expense,ACTIVE,qa.tile.expense,business.expense.amount,business.expense.note,business.expense.submit,,Burn,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2109 | Burn | 100.00,JOINED,Runway Log Expense
2110,MTR-IOS-2110,Personal,Personal,Lifestyle,Shopping,Expense,2026-05-08,23:31:54,2026-05-08 23:31:54,12818.62,INR,-12818.62,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2110 | Shopping | 12818.62,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2110,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-IOS-PERSONAL-LIFESTYLE-2110 | Shopping | 12818.62,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2111,MTR-IOS-2111,Group,Shared Experience,Wedding,Venue,Expense,2026-01-13,17:44:37,2026-01-13 17:44:37,1224.33,INR,-1224.33,IOS Aarav,3,SHARES,MAESTRO-IOS-GROUP-WEDDING-2111 | Venue | 1224.33,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2111,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.shares,Venue,MAESTRO-IOS-GROUP-WEDDING-2111 | Venue | 1224.33,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2112,MTR-IOS-2112,Business,Business,Business Runway,Reserve,Transfer,2026-01-04,21:18:48,2026-01-04 21:18:48,159185.45,INR,0.0,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2112 | Reserve | 159185.45,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2112,ios,B02,BUSINESS_RUNWAY,Expense,B02:Expense,ACTIVE,qa.tile.expense,,,,,Reserve,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2112 | Reserve | 159185.45,JOINED_REVIEW,Reserve transfer → Runway expense/movement proxy — REVIEW
2113,MTR-IOS-2113,Personal,Personal,Lifestyle,Entertainment,Expense,2026-04-20,20:36:23,2026-04-20 20:36:23,7782.39,INR,-7782.39,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2113 | Entertainment | 7782.39,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2113,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-IOS-PERSONAL-LIFESTYLE-2113 | Entertainment | 7782.39,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2114,MTR-IOS-2114,Group,Shared Experience,Wedding,Catering,Expense,2025-10-12,05:48:29,2025-10-12 05:48:29,15961.44,INR,-15961.44,IOS Meera,3,EQUAL,MAESTRO-IOS-GROUP-WEDDING-2114 | Catering | 15961.44,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2114,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Catering,MAESTRO-IOS-GROUP-WEDDING-2114 | Catering | 15961.44,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2115,MTR-IOS-2115,Business,Business,Business Runway,Loan,Income,2025-10-31,07:56:06,2025-10-31 07:56:06,120319.85,INR,120319.85,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2115 | Loan | 120319.85,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2115,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Loan,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2115 | Loan | 120319.85,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
2116,MTR-IOS-2116,Personal,Personal,Lifestyle,Travel,Expense,2026-07-03,18:11:06,2026-07-03 18:11:06,5693.97,INR,-5693.97,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2116 | Travel | 5693.97,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2116,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-IOS-PERSONAL-LIFESTYLE-2116 | Travel | 5693.97,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2117,MTR-IOS-2117,Group,Shared Experience,Wedding,Decor,Expense,2025-11-19,02:27:44,2025-11-19 02:27:44,17636.07,INR,-17636.07,IOS Owner,3,PERCENTAGE,MAESTRO-IOS-GROUP-WEDDING-2117 | Decor | 17636.07,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2117,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Decor,MAESTRO-IOS-GROUP-WEDDING-2117 | Decor | 17636.07,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2118,MTR-IOS-2118,Business,Business,Business Runway,Investment,Income,2025-12-31,17:35:47,2025-12-31 17:35:47,19609.27,INR,19609.27,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2118 | Investment | 19609.27,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2118,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Investment,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2118 | Investment | 19609.27,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
2119,MTR-IOS-2119,Personal,Personal,Lifestyle,Fitness,Expense,2025-11-11,18:47:38,2025-11-11 18:47:38,1185.76,INR,-1185.76,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2119 | Fitness | 1185.76,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2119,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-IOS-PERSONAL-LIFESTYLE-2119 | Fitness | 1185.76,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2120,MTR-IOS-2120,Group,Shared Experience,Wedding,Travel,Expense,2026-03-12,21:46:39,2026-03-12 21:46:39,19747.52,INR,-19747.52,IOS Aarav,3,EXACT,MAESTRO-IOS-GROUP-WEDDING-2120 | Travel | 19747.52,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2120,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.exact,Travel,MAESTRO-IOS-GROUP-WEDDING-2120 | Travel | 19747.52,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2121,MTR-IOS-2121,Business,Business,Business Operations,Software,Expense,2026-07-27,21:50:54,2026-07-27 21:50:54,105455.84,INR,-105455.84,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2121 | Software | 105455.84,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2121,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Software,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2121 | Software | 105455.84,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
2122,MTR-IOS-2122,Personal,Personal,Lifestyle,Hobbies,Expense,2026-02-26,22:28:58,2026-02-26 22:28:58,14854.08,INR,-14854.08,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2122 | Hobbies | 14854.08,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2122,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-IOS-PERSONAL-LIFESTYLE-2122 | Hobbies | 14854.08,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2123,MTR-IOS-2123,Group,Shared Experience,Wedding,Gifts,Expense,2025-11-09,06:15:19,2025-11-09 06:15:19,26318.36,INR,-26318.36,IOS Meera,3,SHARES,MAESTRO-IOS-GROUP-WEDDING-2123 | Gifts | 26318.36,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2123,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.shares,Gifts,MAESTRO-IOS-GROUP-WEDDING-2123 | Gifts | 26318.36,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2124,MTR-IOS-2124,Business,Business,Business Operations,Rent,Expense,2026-06-27,01:29:14,2026-06-27 01:29:14,5352.17,INR,-5352.17,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2124 | Rent | 5352.17,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2124,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Rent,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2124 | Rent | 5352.17,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
2125,MTR-IOS-2125,Personal,Personal,Relationships,Gifts,Expense,2025-11-22,10:56:05,2025-11-22 10:56:05,13997.04,INR,-13997.04,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2125 | Gifts | 13997.04,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2125,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2125 | Gifts | 13997.04,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2126,MTR-IOS-2126,Group,Shared Experience,Wedding,Photography,Expense,2026-08-09,09:55:02,2026-08-09 09:55:02,16683.61,INR,-16683.61,IOS Owner,3,EQUAL,MAESTRO-IOS-GROUP-WEDDING-2126 | Photography | 16683.61,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2126,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Photography,MAESTRO-IOS-GROUP-WEDDING-2126 | Photography | 16683.61,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2127,MTR-IOS-2127,Business,Business,Business Operations,Marketing,Expense,2025-10-04,23:13:00,2025-10-04 23:13:00,135544.78,INR,-135544.78,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2127 | Marketing | 135544.78,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2127,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Marketing,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2127 | Marketing | 135544.78,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
2128,MTR-IOS-2128,Personal,Personal,Relationships,Dates,Expense,2026-02-11,07:37:58,2026-02-11 07:37:58,2053.87,INR,-2053.87,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2128 | Dates | 2053.87,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2128,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2128 | Dates | 2053.87,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2129,MTR-IOS-2129,Group,Shared Experience,Wedding,Other,Expense,2025-12-22,17:52:02,2025-12-22 17:52:02,18120.07,INR,-18120.07,IOS Aarav,3,PERCENTAGE,MAESTRO-IOS-GROUP-WEDDING-2129 | Other | 18120.07,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2129,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Other,MAESTRO-IOS-GROUP-WEDDING-2129 | Other | 18120.07,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
