Sequence,Txn_ID,Mode,Family,Moment,Quick_Add,Semantic_Type,Txn_Date,Txn_Time,Timestamp,Amount,Currency,Expected_Signed_Amount,Paid_By,Participant_Count,Split_Method,Description,Device_Target,Run_Batch,Backend_Load_Band,Expected_Status,Idempotency_Key,Platform,catalog_moment_id,catalog_moment_type,catalog_quick_add,catalog_id,catalog_status,tile_maestro_id,amount_maestro_id,note_maestro_id,submit_maestro_id,split_maestro_id,category_value,correlation_note,join_status,join_notes
1,MTR-IOS-0001,Personal,Personal,Life Operations,Groceries,Expense,2026-01-20,05:40:34,2026-01-20 05:40:34,14066.5,INR,-14066.5,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,iPhone,B01,BASELINE_1_500,CREATED,idem-20260902-ios-0001,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1981,MTR-IOS-1981,Personal,Personal,Lifestyle,Fitness,Expense,2026-05-11,18:44:10,2026-05-11 18:44:10,5358.92,INR,-5358.92,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-1981 | Fitness | 5358.92,iPhone,B40,RAMP_1501_2500,CREATED,idem-20260902-ios-1981,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-IOS-PERSONAL-LIFESTYLE-1981 | Fitness | 5358.92,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1984,MTR-IOS-1984,Personal,Personal,Lifestyle,Hobbies,Expense,2025-09-07,14:37:37,2025-09-07 14:37:37,1073.57,INR,-1073.57,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-1984 | Hobbies | 1073.57,iPhone,B40,RAMP_1501_2500,CREATED,idem-20260902-ios-1984,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-IOS-PERSONAL-LIFESTYLE-1984 | Hobbies | 1073.57,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1987,MTR-IOS-1987,Personal,Personal,Relationships,Gifts,Expense,2026-06-27,04:08:02,2026-06-27 04:08:02,15590.09,INR,-15590.09,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1987 | Gifts | 15590.09,iPhone,B40,RAMP_1501_2500,CREATED,idem-20260902-ios-1987,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1987 | Gifts | 15590.09,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1990,MTR-IOS-1990,Personal,Personal,Relationships,Dates,Expense,2026-08-20,21:23:08,2026-08-20 21:23:08,1581.2,INR,-1581.2,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1990 | Dates | 1581.20,iPhone,B40,RAMP_1501_2500,CREATED,idem-20260902-ios-1990,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1990 | Dates | 1581.20,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1993,MTR-IOS-1993,Personal,Personal,Relationships,Family,Expense,2025-10-04,18:09:30,2025-10-04 18:09:30,6721.12,INR,-6721.12,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1993 | Family | 6721.12,iPhone,B40,RAMP_1501_2500,CREATED,idem-20260902-ios-1993,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1993 | Family | 6721.12,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1996,MTR-IOS-1996,Personal,Personal,Relationships,Friends,Expense,2026-05-14,10:46:43,2026-05-14 10:46:43,13567.46,INR,-13567.46,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1996 | Friends | 13567.46,iPhone,B40,RAMP_1501_2500,CREATED,idem-20260902-ios-1996,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1996 | Friends | 13567.46,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1999,MTR-IOS-1999,Personal,Personal,Relationships,Celebrations,Expense,2026-02-13,18:55:45,2026-02-13 18:55:45,16370.65,INR,-16370.65,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1999 | Celebrations | 16370.65,iPhone,B40,RAMP_1501_2500,CREATED,idem-20260902-ios-1999,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-1999 | Celebrations | 16370.65,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2002,MTR-IOS-2002,Personal,Personal,Life Operations,Groceries,Expense,2025-09-08,09:19:24,2025-09-08 09:19:24,10248.31,INR,-10248.31,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2002 | Groceries | 10248.31,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2002,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2002 | Groceries | 10248.31,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2005,MTR-IOS-2005,Personal,Personal,Life Operations,Rent,Expense,2026-03-06,17:20:36,2026-03-06 17:20:36,10230.21,INR,-10230.21,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2005 | Rent | 10230.21,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2005,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2005 | Rent | 10230.21,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2008,MTR-IOS-2008,Personal,Personal,Life Operations,Bills,Expense,2026-05-31,17:31:58,2026-05-31 17:31:58,11909.45,INR,-11909.45,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2008 | Bills | 11909.45,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2008,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2008 | Bills | 11909.45,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2011,MTR-IOS-2011,Personal,Personal,Life Operations,Transport,Expense,2025-10-26,06:00:09,2025-10-26 06:00:09,2583.07,INR,-2583.07,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2011 | Transport | 2583.07,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2011,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2011 | Transport | 2583.07,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2014,MTR-IOS-2014,Personal,Personal,Life Operations,Healthcare,Expense,2026-02-16,06:28:09,2026-02-16 06:28:09,5356.91,INR,-5356.91,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2014 | Healthcare | 5356.91,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2014,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2014 | Healthcare | 5356.91,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2017,MTR-IOS-2017,Personal,Personal,Life Operations,Subscriptions,Expense,2025-09-28,04:51:20,2025-09-28 04:51:20,13575.45,INR,-13575.45,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2017 | Subscriptions | 13575.45,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2017,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2017 | Subscriptions | 13575.45,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2020,MTR-IOS-2020,Personal,Personal,Life Operations,Repairs,Expense,2026-05-23,11:07:50,2026-05-23 11:07:50,17065.18,INR,-17065.18,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2020 | Repairs | 17065.18,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2020,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2020 | Repairs | 17065.18,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2023,MTR-IOS-2023,Personal,Personal,Future Building,Savings,Transfer,2026-02-16,15:20:15,2026-02-16 15:20:15,3826.05,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2023 | Savings | 3826.05,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2023,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2023 | Savings | 3826.05,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2026,MTR-IOS-2026,Personal,Personal,Future Building,Emergency Fund,Transfer,2026-05-01,12:50:30,2026-05-01 12:50:30,5262.56,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2026 | Emergency Fund | 5262.56,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2026,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2026 | Emergency Fund | 5262.56,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2029,MTR-IOS-2029,Personal,Personal,Future Building,Investments,Investment,2026-02-17,15:50:56,2026-02-17 15:50:56,16698.55,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2029 | Investments | 16698.55,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2029,ios,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2029 | Investments | 16698.55,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
2032,MTR-IOS-2032,Personal,Personal,Future Building,Education,Expense,2026-08-11,01:55:37,2026-08-11 01:55:37,1190.91,INR,-1190.91,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2032 | Education | 1190.91,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2032,ios,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2032 | Education | 1190.91,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
2035,MTR-IOS-2035,Personal,Personal,Future Building,Goal Contribution,Transfer,2026-05-23,21:11:31,2026-05-23 21:11:31,1.0,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2035 | Goal Contribution | 1.00,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2035,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2035 | Goal Contribution | 1.00,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2038,MTR-IOS-2038,Personal,Personal,Lifestyle,Dining,Expense,2026-01-24,17:04:00,2026-01-24 17:04:00,16837.01,INR,-16837.01,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2038 | Dining | 16837.01,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2038,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-IOS-PERSONAL-LIFESTYLE-2038 | Dining | 16837.01,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2041,MTR-IOS-2041,Personal,Personal,Lifestyle,Shopping,Expense,2026-02-03,05:43:12,2026-02-03 05:43:12,17885.78,INR,-17885.78,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2041 | Shopping | 17885.78,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2041,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-IOS-PERSONAL-LIFESTYLE-2041 | Shopping | 17885.78,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2044,MTR-IOS-2044,Personal,Personal,Lifestyle,Entertainment,Expense,2025-10-26,18:45:41,2025-10-26 18:45:41,4455.15,INR,-4455.15,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2044 | Entertainment | 4455.15,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2044,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-IOS-PERSONAL-LIFESTYLE-2044 | Entertainment | 4455.15,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2047,MTR-IOS-2047,Personal,Personal,Lifestyle,Travel,Expense,2025-12-09,17:15:56,2025-12-09 17:15:56,6718.46,INR,-6718.46,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2047 | Travel | 6718.46,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2047,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-IOS-PERSONAL-LIFESTYLE-2047 | Travel | 6718.46,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2050,MTR-IOS-2050,Personal,Personal,Lifestyle,Fitness,Expense,2025-12-01,01:27:58,2025-12-01 01:27:58,6282.36,INR,-6282.36,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2050 | Fitness | 6282.36,iPhone,B41,RAMP_1501_2500,CREATED,idem-20260902-ios-2050,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-IOS-PERSONAL-LIFESTYLE-2050 | Fitness | 6282.36,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2053,MTR-IOS-2053,Personal,Personal,Lifestyle,Hobbies,Expense,2026-04-17,08:33:39,2026-04-17 08:33:39,8404.44,INR,-8404.44,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2053 | Hobbies | 8404.44,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2053,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-IOS-PERSONAL-LIFESTYLE-2053 | Hobbies | 8404.44,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2056,MTR-IOS-2056,Personal,Personal,Relationships,Gifts,Expense,2026-03-12,09:26:41,2026-03-12 09:26:41,5377.68,INR,-5377.68,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2056 | Gifts | 5377.68,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2056,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2056 | Gifts | 5377.68,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2059,MTR-IOS-2059,Personal,Personal,Relationships,Dates,Expense,2025-11-25,03:01:41,2025-11-25 03:01:41,14930.6,INR,-14930.6,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2059 | Dates | 14930.60,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2059,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2059 | Dates | 14930.60,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2062,MTR-IOS-2062,Personal,Personal,Relationships,Family,Expense,2025-12-24,02:40:44,2025-12-24 02:40:44,2318.76,INR,-2318.76,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2062 | Family | 2318.76,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2062,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2062 | Family | 2318.76,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2065,MTR-IOS-2065,Personal,Personal,Relationships,Friends,Expense,2026-05-10,04:14:19,2026-05-10 04:14:19,4272.48,INR,-4272.48,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2065 | Friends | 4272.48,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2065,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2065 | Friends | 4272.48,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2068,MTR-IOS-2068,Personal,Personal,Relationships,Celebrations,Expense,2026-05-14,12:10:18,2026-05-14 12:10:18,15998.96,INR,-15998.96,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2068 | Celebrations | 15998.96,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2068,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-2068 | Celebrations | 15998.96,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2071,MTR-IOS-2071,Personal,Personal,Life Operations,Groceries,Expense,2026-07-13,13:35:27,2026-07-13 13:35:27,3437.87,INR,-3437.87,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2071 | Groceries | 3437.87,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2071,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2071 | Groceries | 3437.87,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2074,MTR-IOS-2074,Personal,Personal,Life Operations,Rent,Expense,2026-04-13,12:09:28,2026-04-13 12:09:28,11014.61,INR,-11014.61,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2074 | Rent | 11014.61,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2074,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2074 | Rent | 11014.61,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2077,MTR-IOS-2077,Personal,Personal,Life Operations,Bills,Expense,2026-02-18,20:55:54,2026-02-18 20:55:54,8012.98,INR,-8012.98,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2077 | Bills | 8012.98,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2077,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2077 | Bills | 8012.98,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2080,MTR-IOS-2080,Personal,Personal,Life Operations,Transport,Expense,2026-01-15,08:56:04,2026-01-15 08:56:04,11147.79,INR,-11147.79,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2080 | Transport | 11147.79,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2080,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2080 | Transport | 11147.79,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2083,MTR-IOS-2083,Personal,Personal,Life Operations,Healthcare,Expense,2026-08-20,10:54:24,2026-08-20 10:54:24,3704.93,INR,-3704.93,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2083 | Healthcare | 3704.93,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2083,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2083 | Healthcare | 3704.93,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2086,MTR-IOS-2086,Personal,Personal,Life Operations,Subscriptions,Expense,2026-06-21,17:13:36,2026-06-21 17:13:36,15148.36,INR,-15148.36,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2086 | Subscriptions | 15148.36,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2086,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2086 | Subscriptions | 15148.36,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2089,MTR-IOS-2089,Personal,Personal,Life Operations,Repairs,Expense,2026-01-27,17:11:22,2026-01-27 17:11:22,15632.72,INR,-15632.72,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2089 | Repairs | 15632.72,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2089,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2089 | Repairs | 15632.72,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2092,MTR-IOS-2092,Personal,Personal,Future Building,Savings,Transfer,2025-11-08,00:01:34,2025-11-08 00:01:34,12401.37,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2092 | Savings | 12401.37,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2092,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2092 | Savings | 12401.37,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2095,MTR-IOS-2095,Personal,Personal,Future Building,Emergency Fund,Transfer,2025-10-14,15:06:21,2025-10-14 15:06:21,7313.96,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2095 | Emergency Fund | 7313.96,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2095,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2095 | Emergency Fund | 7313.96,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2098,MTR-IOS-2098,Personal,Personal,Future Building,Investments,Investment,2025-12-25,18:18:48,2025-12-25 18:18:48,16546.46,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2098 | Investments | 16546.46,iPhone,B42,RAMP_1501_2500,CREATED,idem-20260902-ios-2098,ios,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2098 | Investments | 16546.46,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
2101,MTR-IOS-2101,Personal,Personal,Future Building,Education,Expense,2026-04-03,11:57:48,2026-04-03 11:57:48,8293.99,INR,-8293.99,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2101 | Education | 8293.99,iPhone,B43,RAMP_1501_2500,CREATED,idem-20260902-ios-2101,ios,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2101 | Education | 8293.99,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
